study_accession,Isolate accession number,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Nucleotide archive,Set,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,Streptomycin,Ciprofloxacin,Moxifloxacin,Ofloxacin,Amikacin,Capreomycin,Kanamycin,sample_accession
NA,ERR551718,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551026,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551606,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551776,ERR551775,ERR551777",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551646,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553089,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552460,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552096,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553155,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551125,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551183,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552624,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553294,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551828,ERR551829",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551750,ERR551749,ERR551748",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551670,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553039,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552020,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552717,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553090,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551573,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553254,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550795,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552025,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551752,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552645,ERR552646",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,ERR550978,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR553373,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550711,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552688,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552914,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552057,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550774,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552018,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552461,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551481,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551672,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550944,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552359,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551274,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552788,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552154,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553256,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553078,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553223,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551396,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551098,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551487,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551712,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553266,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551813,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551720,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551272,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552544,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551322,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551096,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551157,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552587,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550696,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552850,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553392,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551754,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551959,ERR551960",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR551948,ERR551949",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,ERR552704,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552294,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552730,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551579,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551390,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551901,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551655,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552980,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551495,ERR551496",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552042,ERR552041",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,No result,No result,No result,No result,NA
NA,"ERR553051,ERR553050",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,"ERR552791,ERR552790",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551121,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR552300,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551084,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551303,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552043,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552737,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551883,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551574,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553362,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551186,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552858,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551541,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550825,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552060,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551346,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551753,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550892,ERR550893",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552611,ERR552610",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR550730,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552490,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552375,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551356,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552577,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552812,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR553023,ERR553022",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,ERR550633,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551539,ERR551540",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,ERR551719,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553036,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552345,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552276,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552597,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551012,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550767,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550685,ERR550684",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR550848,ERR550849",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,ERR551715,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551460,ERR551461",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552458,ERR552457",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR550914,ERR550915",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR552510,ERR552509",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,R,R,No result,NA
NA,"ERR551478,ERR551477",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,No result,R,R,No result,No result,S,R,R,No result,NA
NA,ERR552248,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552724,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550890,ERR550891",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,S,No result,No result,S,R,R,No result,NA
NA,ERR552047,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551802,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552367,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR498376,ERR498375",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550806,ERR550807",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,S,No result,No result,S,R,R,No result,NA
NA,"ERR552080,ERR552079",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR552410,ERR552409",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,ERR551159,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551684,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550828,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550802,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551874,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550983,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551114,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552076,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551064,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551345,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552091,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550818,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552568,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553068,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552559,ERR552561,ERR552560",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR551957,ERR551956",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,R,No result,No result,No result,No result,NA
NA,"ERR552940,ERR552939",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,R,R,No result,NA
NA,"ERR551894,ERR551895",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552065,ERR552064",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,R,S,No result,NA
NA,"ERR550928,ERR550929",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,R,S,S,No result,NA
NA,"ERR552926,ERR552927",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR550880,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551586,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552653,ERR552652",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,ERR552693,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551827,ERR551826",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552519,ERR552520",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551964,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552924,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552504,ERR552503",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,ERR552687,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551000,ERR550999",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551397,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553019,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550821,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR553180,ERR553181",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,ERR552293,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552274,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,R,No result,S,No result,NA
NA,"ERR550960,ERR550961",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551947,ERR551946",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR552681,ERR552682",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552966,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551251,ERR551250",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR551816,ERR551815",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,R,R,No result,NA
